"","SERVICETYPE","VEHICLETYPE","DEPARTURE_COUNTRY","DEPARTURE_ZIPCODE","ARRIVAL_COUNTRY","ARRIVAL_ZIPCODE","SHIPPING_DATE","GROSS_WEIGHT_KG","NET_WEIGHT_KG","VOLUME_M3","DECLARED_DISTANCE_KM","ACTUAL_DELIVERY_DATE","DELIVERY_TIME_HH","WDAY"
"4404","Corriere espresso","Express","IT","62029","IT","51100",2023-01-10 16:50:55.513,0.15,0.1,0,207.86,2023-01-11 00:00:14,8,1
"4405","E-commerce","Express 2nd Day","US","07008","US","85251",2023-01-10 00:00:14,2.22,0,1,NA,2023-01-12 00:00:14,48,1
"4406","E-commerce Resi","Ground","US","85281","US","07008",2023-01-10 00:00:14,1.42,1.42,0,NA,2023-01-17 00:00:14,168,1
"4407","E-commerce","Ground","US","07008","US","20759",2023-01-10 00:00:14,2.9,0,1,NA,2023-01-11 00:00:14,24,1
"4408","E-commerce","Ground","US","07008","US","27614",2023-01-10 00:00:14,1.41,0,1,NA,2023-01-12 00:00:14,48,1
"4409","E-commerce","Ground","US","07008","US","92108",2023-01-10 00:00:14,1.41,0,1,NA,2023-01-17 00:00:14,168,1
"4410","E-commerce","Ground","US","07008","US","60091",2023-01-10 00:00:14,1.91,0,1,NA,2023-01-13 00:00:14,72,1
"4411","E-commerce","Ground","US","07008","US","22101",2023-01-10 00:00:14,1.77,0,1,NA,2023-01-12 00:00:14,48,1
"4412","E-commerce","Express 2nd Day","US","07008","US","79925",2023-01-10 00:00:14,2.27,0,1,NA,2023-01-12 00:00:14,48,1
"4413","E-commerce","Ground","US","07008","US","11706",2023-01-10 00:00:14,1.72,0,1,NA,2023-01-11 00:00:14,24,1
"4414","E-commerce","Ground","US","07008","US","11210",2023-01-10 00:00:14,2.58,0,1,NA,2023-01-11 00:00:14,24,1
"4415","E-commerce","Ground","US","07008","US","90069",2023-01-10 00:00:14,2.04,0,1,NA,2023-01-16 00:00:14,144,1
"4416","E-commerce","Ground","US","07008","US","93908",2023-01-10 00:00:14,1.77,0,1,NA,2023-01-17 00:00:14,168,1
"4417","E-commerce","Ground","US","07008","US","10019",2023-01-10 00:00:14,2.22,0,1,NA,2023-01-11 00:00:14,24,1
"4418","E-commerce","Express","IT","30124","IT","04014",2023-01-10 00:00:14,1,0,0.01,452,2023-01-12 00:00:14,48,1
"4419","E-commerce","Ground","US","07008","US","91361",2023-01-10 00:00:14,2.04,0,1,NA,2023-01-17 00:00:14,168,1
"4420","E-commerce","Ground","US","07008","US","94565",2023-01-10 00:00:14,2.04,0,1,NA,2023-01-17 00:00:14,168,1
"4421","E-commerce","Ground","US","07008","US","90046",2023-01-10 00:00:14,1.81,0,1,NA,2023-01-16 00:00:14,144,1
"4422","Corriere espresso","Express","IT","20122","IT","50013",2023-01-10 17:13:55.697,25,19,0.08,238.52,2023-01-12 00:00:14,31,1
"4423","Corriere espresso","Express","IT","63811","IT","94011",2023-01-10 00:00:14,257.78,169.48,10.5,625.12,2023-01-13 14:59:14,86,1
"4424","E-commerce Resi","Ground","US","07950","US","07008",2023-01-10 00:00:14,0.36,0.36,0,NA,2023-01-12 00:00:14,48,1
"4425","E-commerce","Standard","IT","70121","IT","00187",2023-01-10 00:00:14,1,0,0.01,375.99,2023-01-12 11:46:16,59,1
"4426","E-commerce","Ground","US","07008","US","20007",2023-01-10 00:00:14,3.08,0,1.62,NA,2023-01-11 00:00:14,24,1
"4427","E-commerce","Ground","US","07008","US","10016",2023-01-10 00:00:14,2.63,0,1,NA,2023-01-11 00:00:14,24,1
"4428","E-commerce","Ground","US","10022","US","60106",2023-01-10 00:00:14,1.6,0,0.09,NA,2023-01-12 00:00:14,48,1
"4429","E-commerce","Ground","US","07008","US","07024",2023-01-10 00:00:14,1.95,0,1,NA,2023-01-11 00:00:14,24,1
"4430","E-commerce","Ground","US","07008","US","08701",2023-01-10 00:00:14,1.13,0,1,NA,2023-01-11 00:00:14,24,1
"4431","E-commerce","Ground","US","07008","US","33480",2023-01-10 00:00:14,1.45,0,1,NA,2023-01-13 00:00:14,72,1
"4432","E-commerce","Ground","US","07008","US","22302",2023-01-10 00:00:14,1.68,0,1,NA,2023-01-12 00:00:14,48,1
"4433","E-commerce","Ground","US","07008","US","97211",2023-01-10 00:00:14,1.41,0,1,NA,2023-01-17 00:00:14,168,1
"4434","E-commerce","Ground","US","07008","US","19087",2023-01-10 00:00:14,2.54,0,0.1,NA,2023-01-11 00:00:14,24,1
"4435","E-commerce","Ground","US","07008","US","34102",2023-01-10 00:00:14,2.72,0,1.62,NA,2023-01-13 00:00:14,72,1
"4436","E-commerce","Ground","US","07008","US","77056",2023-01-10 00:00:14,1.27,0,1,NA,2023-01-16 00:00:14,144,1
"4437","E-commerce","Ground","US","07008","US","80112",2023-01-10 00:00:14,1,0,1,NA,2023-01-14 00:00:14,96,1
"4438","E-commerce","Ground","US","07008","US","75225",2023-01-10 00:00:14,1.91,0,1,NA,2023-01-16 00:00:14,144,1
"4439","E-commerce","Ground","US","07008","US","77005",2023-01-10 00:00:14,2.09,0,1,NA,2023-01-14 00:00:14,96,1
"4440","E-commerce Resi","Standard","IT","00147","IT","63076",2023-01-10 00:00:14,1.09,1.09,0,161.27,2023-01-12 00:00:14,48,1
"4441","E-commerce","Standard","IT","70121","IT","07100",2023-01-10 00:00:14,1,0,0.01,701.05,2023-01-13 11:27:14,83,1
"4442","E-commerce","Ground","US","07008","US","01730",2023-01-10 00:00:14,2.09,0,1,NA,2023-01-11 00:00:14,24,1
"4443","E-commerce","Standard","IT","00186","IT","00165",2023-01-10 00:00:14,1.66,0,0.04,2.58,2023-01-12 11:24:56,59,1
"4444","E-commerce","Ground","US","77056","US","97201",2023-01-10 00:00:14,1.36,0,0.09,NA,2023-01-14 00:00:14,96,1
"4445","E-commerce","Ground","US","07008","US","33131",2023-01-10 00:00:14,1.86,0,1,NA,2023-01-13 00:00:14,72,1
"4446","E-commerce","Ground","US","07008","US","33149",2023-01-10 00:00:14,1.54,0,1,NA,2023-01-14 00:00:14,96,1
"4447","E-commerce","Ground","US","07008","US","02540",2023-01-10 00:00:14,2.72,0,1.62,NA,2023-01-12 00:00:14,48,1
"4448","E-commerce","Standard","IT","63076","IT","00197",2023-01-11 00:00:14,0.6,0,0.01,156.79,2023-01-12 14:17:19,38,2
"4449","E-commerce","Standard","IT","63076","IT","24122",2023-01-11 00:00:14,1.11,0,0.01,453.28,2023-01-12 12:04:15,36,2
"4450","E-commerce","Standard","IT","63076","IT","90142",2023-01-11 00:00:14,1.3,0,0.01,531.37,2023-01-16 11:11:22,131,2
"4451","E-commerce","Standard","IT","63076","IT","24029",2023-01-11 00:00:14,1.22,0,0.01,451.28,2023-01-12 00:00:14,24,2
"4452","E-commerce","Standard","IT","63076","IT","38079",2023-01-11 00:00:14,0.61,0,0.01,425.32,2023-01-12 12:09:14,36,2
"4453","E-commerce","Standard","IT","63076","IT","00174",2023-01-11 00:00:14,0.58,0,0.01,158.42,2023-01-12 12:06:18,36,2
"4454","E-commerce","Standard","IT","35122","IT","20017",2023-01-10 00:00:14,1.02,0,0.01,221.61,2023-01-13 12:22:53,84,1
"4455","E-commerce Resi","Standard","IT","01016","IT","63076",2023-01-10 00:00:14,0.75,0.75,0,186.08,2023-01-12 00:00:14,48,1
"4456","E-commerce","Standard","IT","63076","IT","86039",2023-01-11 00:00:14,1.25,0,0.01,139.64,2023-01-13 00:00:14,48,2
"4457","E-commerce","Standard","IT","63076","IT","13874",2023-01-11 00:00:14,1.22,0,0.01,533.12,2023-01-23 00:00:14,288,2
"4458","E-commerce","Express","IT","63076","US","19086",2023-01-10 00:00:14,0.56,0,0.01,NA,2023-01-14 00:00:14,96,1
"4459","E-commerce","Standard","IT","63076","IT","33054",2023-01-11 00:00:14,0.75,0,0.01,313.14,2023-01-12 12:57:14,36,2
"4460","E-commerce","Express 2nd Day","US","07008","US","34103",2023-01-10 00:00:14,1.41,0,1,NA,2023-01-12 00:00:14,48,1
"4461","E-commerce","Standard","IT","63076","IT","21023",2023-01-11 00:00:14,0.54,0,0.01,524.22,2023-01-12 13:16:24,37,2
"4462","E-commerce","Standard","IT","63076","IT","14100",2023-01-11 00:00:14,1.27,0,0.01,502.72,2023-01-12 11:23:41,35,2
"4463","E-commerce","Standard","IT","63076","IT","08020",2023-01-11 00:00:14,1.31,0,0.01,493.56,2023-01-16 00:00:14,120,2
"4464","E-commerce","Standard","IT","63076","IT","80027",2023-01-11 00:00:14,2.26,0,0.01,223.58,2023-01-12 12:54:23,36,2
"4465","E-commerce","Standard","IT","63076","IT","63066",2023-01-11 00:00:14,0.13,0,0.01,8.25,2023-01-12 00:00:14,24,2
"4466","E-commerce","Standard","IT","63076","IT","00196",2023-01-11 00:00:14,0.9,0,0.01,157.27,2023-01-12 14:28:29,38,2
"4467","E-commerce","Standard","IT","24122","IT","30016",2023-01-10 00:00:14,1,0,0.01,232.42,2023-01-12 11:42:19,59,1
"4468","E-commerce","Standard","IT","63076","IT","21040",2023-01-11 00:00:14,0.6,0,0.01,487.85,2023-01-12 12:40:49,36,2
"4469","E-commerce","Standard","IT","63076","IT","87100",2023-01-11 00:00:14,1.03,0,0.01,452.02,2023-01-16 11:19:13,131,2
"4470","E-commerce","Standard","IT","63076","IT","90129",2023-01-11 00:00:14,0.6,0,0.01,538.39,2023-01-16 12:39:20,132,2
"4471","E-commerce","Standard","IT","63076","IT","35010",2023-01-11 00:00:14,1.26,0,0.01,317.31,2023-01-13 00:00:14,48,2
"4472","E-commerce","Standard","IT","63076","IT","37018",2023-01-11 00:00:14,1.72,0,0.01,398.19,2023-01-12 11:38:46,35,2
"4473","E-commerce","Ground","US","07008","US","28215",2023-01-10 00:00:14,1.59,0,1,NA,2023-01-12 00:00:14,48,1
"4474","E-commerce","Ground","US","07008","US","91403",2023-01-10 00:00:14,4.49,0,1,NA,2023-01-16 00:00:14,144,1
"4475","E-commerce","Standard","IT","63076","IT","17056",2023-01-11 00:00:14,0.61,0,0.01,481.47,2023-01-13 00:00:14,48,2
"4476","E-commerce","Standard","IT","63076","IT","25124",2023-01-11 00:00:14,0.48,0,0.01,407.35,2023-01-12 00:00:14,24,2
"4477","E-commerce","Standard","IT","63076","IT","24052",2023-01-11 00:00:14,1.21,0,0.01,450.23,2023-01-12 11:31:03,35,2
"4478","E-commerce","Standard","IT","63076","IT","05018",2023-01-11 00:00:14,0.42,0,0.01,142.97,2023-01-13 12:02:25,60,2
"4479","E-commerce","Express 2nd Day","US","07008","US","79922",2023-01-10 00:00:14,2.13,0,1,NA,2023-01-12 00:00:14,48,1
"4480","E-commerce","Standard","IT","63076","IT","00031",2023-01-11 00:00:14,1.25,0,0.01,151.64,2023-01-12 14:11:38,38,2
"4481","E-commerce","Standard","IT","63076","IT","75025",2023-01-11 00:00:14,0.59,0,0.01,383.64,2023-01-16 12:02:14,132,2
"4482","E-commerce","Ground","US","07008","US","33480",2023-01-10 00:00:14,1.72,0,1,NA,2023-01-13 00:00:14,72,1
"4483","E-commerce","Ground","US","07008","US","07652",2023-01-10 00:00:14,4.26,0,1,NA,2023-01-11 00:00:14,24,1
"4484","E-commerce","Standard","IT","63076","IT","85050",2023-01-11 00:00:14,0.99,0,0.01,301.9,2023-01-16 00:00:14,120,2
"4485","E-commerce","Ground","US","07008","US","07740",2023-01-10 00:00:14,1.13,0,1,NA,2023-01-11 00:00:14,24,1
"4486","E-commerce","Standard","IT","63076","IT","90143",2023-01-11 00:00:14,1.18,0,0.01,533.48,2023-01-16 00:00:14,120,2
"4487","E-commerce","Ground","US","07008","US","34242",2023-01-10 00:00:14,1.23,0,1,NA,2023-01-13 00:00:14,72,1
"4488","E-commerce","Standard","IT","24122","IT","20123",2023-01-10 00:00:14,1,0,0.01,45.85,2023-01-12 11:02:17,59,1
"4489","E-commerce","Standard","IT","63076","IT","37049",2023-01-11 00:00:14,1.35,0,0.01,318.5,2023-01-12 00:00:14,24,2
"4490","E-commerce","Ground","US","07008","US","29464",2023-01-10 00:00:14,1.45,0,1,NA,2023-01-12 00:00:14,48,1
"4491","E-commerce","Standard","IT","63076","IT","20821",2023-01-11 00:00:14,0.76,0,0.01,481.33,2023-01-12 12:32:50,36,2
"4492","E-commerce","Standard","IT","63076","IT","20025",2023-01-11 00:00:14,0.84,0,0.01,492.23,2023-01-12 12:28:36,36,2
"4493","E-commerce","Standard","IT","63076","IT","90141",2023-01-11 00:00:14,0.92,0,0.01,535.02,2023-01-13 12:20:59,60,2
"4494","E-commerce","Ground","US","60611","US","07024",2023-01-10 00:00:14,2,0,0.04,NA,2023-01-12 00:00:14,48,1
"4495","E-commerce","Express","IT","63076","IT","20148",2023-01-11 00:00:14,1.37,0,0.01,470.78,2023-01-12 00:00:14,24,2
"4496","E-commerce","Ground","US","07008","US","11042",2023-01-10 00:00:14,2.13,0,1,NA,2023-01-11 00:00:14,24,1
"4497","E-commerce","Standard","IT","63076","IT","20125",2023-01-11 00:00:14,0.6,0,0.01,467.4,2023-01-13 00:00:14,48,2
"4498","E-commerce Resi","Standard","IT","85100","IT","63076",2023-01-10 00:00:14,1.3,1.3,0,302.02,2023-01-19 00:00:14,216,1
"4499","E-commerce","Standard","IT","24122","IT","29122",2023-01-10 00:00:14,1,0,0.01,74.61,2023-01-12 11:08:29,59,1
"4500","E-commerce","Standard","IT","35122","IT","43022",2023-01-10 00:00:14,3,0,0.04,138.51,2023-01-12 00:00:14,48,1
"4501","E-commerce Resi","Standard","IT","85100","IT","63076",2023-01-10 00:00:14,0.97,0.97,0,302.02,2023-01-19 00:00:14,216,1
"4502","E-commerce","Standard","IT","90141","IT","40037",2023-01-10 00:00:14,0.1,0,0,720.15,2023-01-16 11:38:04,155,1
"4503","E-commerce","Ground","US","07008","US","68102",2023-01-10 00:00:14,1.81,0,1,NA,2023-01-14 00:00:14,96,1
"4504","E-commerce","Ground","US","07008","US","22602",2023-01-10 00:00:14,1.45,0,1,NA,2023-01-12 00:00:14,48,1
"4505","E-commerce","Ground","US","07008","US","77024",2023-01-10 00:00:14,2.58,0,1,NA,2023-01-14 00:00:14,96,1
"4506","E-commerce","Standard","IT","00187","IT","88068",2023-01-10 00:00:14,2,0,0.01,495.84,2023-01-13 00:00:14,72,1
"4507","E-commerce","Ground","US","07008","US","48152",2023-01-10 00:00:14,1.77,0,1,NA,2023-01-12 00:00:14,48,1
"4508","E-commerce","Ground","US","07008","US","11040",2023-01-10 00:00:14,1,0,1,NA,2023-01-11 00:00:14,24,1
"4509","E-commerce Resi","Ground","US","30097","US","07008",2023-01-10 00:00:14,1.51,1.51,0,NA,2023-01-13 00:00:14,72,1
"4510","E-commerce Resi","Standard","IT","38035","IT","63076",2023-01-10 00:00:14,0.12,0.12,0,421.49,2023-01-13 00:00:14,72,1
"4511","E-commerce","Ground","US","92626","US","19610",2023-01-10 00:00:14,1,0,0.01,NA,2023-01-16 00:00:14,144,1
"4512","E-commerce","Standard","IT","24122","IT","20146",2023-01-10 00:00:14,0.31,0,0.01,48.54,2023-01-12 00:00:14,48,1
"4513","E-commerce","Standard","IT","55042","IT","00166",2023-01-10 00:00:14,0.5,0,0.01,288.89,2023-01-13 11:00:35,83,1
"4514","E-commerce","Ground","US","07008","US","19804",2023-01-10 00:00:14,1.91,0,1,NA,2023-01-11 00:00:14,24,1
"4515","E-commerce","Ground","US","07008","US","77027",2023-01-10 00:00:14,1.72,0,1,NA,2023-01-14 00:00:14,96,1
"4516","E-commerce","Standard","IT","70121","IT","80127",2023-01-10 00:00:14,1,0,0.01,224.79,2023-01-13 13:51:41,85,1
"4517","E-commerce","Ground","US","07008","US","07747",2023-01-10 00:00:14,2.04,0,1,NA,2023-01-11 00:00:14,24,1
"4518","E-commerce","Ground","US","07008","US","48224",2023-01-10 00:00:14,1.72,0,1,NA,2023-01-12 00:00:14,48,1
"4519","E-commerce","Ground","US","07008","US","06883",2023-01-10 00:00:14,1.72,0,1,NA,2023-01-11 00:00:14,24,1
"4520","E-commerce","Ground","US","07008","US","33140",2023-01-10 00:00:14,0.77,0,1,NA,2023-01-13 00:00:14,72,1
"4521","E-commerce","Ground","US","07008","US","33484",2023-01-10 00:00:14,1.31,0,1,NA,2023-01-13 00:00:14,72,1
"4522","E-commerce","Ground","US","07008","US","10014",2023-01-10 00:00:14,1.68,0,1,NA,2023-01-11 00:00:14,24,1
"4523","E-commerce","Ground","US","07008","US","94538",2023-01-10 00:00:14,2.68,0,1,NA,2023-01-17 00:00:14,168,1
"4524","E-commerce Resi","Standard","IT","30135","IT","63076",2023-01-10 00:00:14,2.15,2.15,0,305.25,2023-01-12 00:00:14,48,1
"4525","E-commerce Resi","Standard","IT","21057","IT","63076",2023-01-10 00:00:14,0.98,0.98,0,496.29,2023-01-16 00:00:14,144,1
"4526","E-commerce","Ground","US","07008","US","20816",2023-01-10 00:00:14,2.31,0,1,NA,2023-01-11 00:00:14,24,1
"4527","E-commerce","Ground","US","07008","US","11743",2023-01-10 00:00:14,2.13,0,1,NA,2023-01-11 00:00:14,24,1
"4528","E-commerce","Ground","US","07008","US","31326",2023-01-10 00:00:14,2.86,0,1,NA,2023-01-13 00:00:14,72,1
"4529","E-commerce","Ground","US","07008","US","96761",2023-01-10 00:00:14,3.86,0,1,NA,2023-01-16 00:00:14,144,1
"4530","E-commerce","Ground","US","07008","US","90049",2023-01-10 00:00:14,3.08,0,1,NA,2023-01-16 00:00:14,144,1
"4531","E-commerce","Ground","US","07008","US","77019",2023-01-10 00:00:14,1.5,0,1,NA,2023-01-14 00:00:14,96,1
"4532","E-commerce","Ground","US","07008","US","95125",2023-01-10 00:00:14,1.31,0,1,NA,2023-01-17 00:00:14,168,1
"4533","E-commerce","Standard","IT","55042","IT","86013",2023-01-10 00:00:14,1,0,0.01,472.67,2023-01-13 13:22:14,85,1
"4534","E-commerce","Standard","IT","55042","IT","20131",2023-01-10 00:00:14,1,0,0.01,185.95,2023-01-12 00:00:14,48,1
"4535","E-commerce","Ground","US","07008","US","77056",2023-01-10 00:00:14,1.72,0,1,NA,2023-01-16 00:00:14,144,1
"4536","E-commerce","Ground","US","07008","US","02163",2023-01-10 00:00:14,1.95,0,1,NA,2023-01-11 00:00:14,24,1
"4537","E-commerce","Ground","US","07008","US","55418",2023-01-10 00:00:14,1.36,0,1,NA,2023-01-13 00:00:14,72,1
"4538","E-commerce","Ground","US","07008","US","10013",2023-01-10 00:00:14,2.31,0,1,NA,2023-01-11 00:00:14,24,1
"4539","E-commerce","Ground","US","07008","US","34231",2023-01-10 00:00:14,3.45,0,1,NA,2023-01-13 00:00:14,72,1
"4540","E-commerce","Standard","IT","90141","IT","20161",2023-01-10 00:00:14,0.84,0,0.01,892.7,2023-01-13 00:00:14,72,1
"4541","E-commerce","Ground","US","89109","US","38654",2023-01-10 00:00:14,1,0,0.01,NA,2023-01-17 00:00:14,168,1
"4542","E-commerce","Ground","US","07008","US","33455",2023-01-10 00:00:14,3.49,0,1,NA,2023-01-13 00:00:14,72,1
"4543","E-commerce","Ground","US","07008","US","55447",2023-01-10 00:00:14,1.27,0,1,NA,2023-01-13 00:00:14,72,1
"4544","E-commerce","Ground","US","07008","US","91356",2023-01-10 00:00:14,1.95,0,1,NA,2023-01-17 00:00:14,168,1
"4545","E-commerce","Ground","US","07008","US","68502",2023-01-10 00:00:14,2.81,0,1,NA,2023-01-14 00:00:14,96,1
"4546","E-commerce","Ground","US","07008","US","28209",2023-01-10 00:00:14,2.4,0,1,NA,2023-01-12 00:00:14,48,1
"4547","E-commerce","Ground","US","07008","US","92009",2023-01-10 00:00:14,3.54,0,1,NA,2023-01-18 00:00:14,192,1
"4548","E-commerce","Ground","US","07008","US","08701",2023-01-10 00:00:14,1.13,0,1,NA,2023-01-11 00:00:14,24,1
"4549","E-commerce","Ground","US","07008","US","20007",2023-01-10 00:00:14,2.04,0,1,NA,2023-01-11 00:00:14,24,1
"4550","E-commerce","Ground","US","07008","US","92692",2023-01-10 00:00:14,0.73,0,1,NA,2023-01-17 00:00:14,168,1
"4551","E-commerce","Ground","US","07008","US","91790",2023-01-10 00:00:14,1.63,0,1,NA,2023-01-17 00:00:14,168,1
"4552","E-commerce","Express 2nd Day","US","90210","US","94556",2023-01-10 00:00:14,0.23,0,0.01,NA,2023-01-12 00:00:14,48,1
"4553","E-commerce Resi","Standard","IT","91011","IT","63076",2023-01-10 00:00:14,2.03,2.03,0,555.53,2023-01-16 00:00:14,144,1
"4554","E-commerce Resi","Ground","US","77055","US","07008",2023-01-10 00:00:14,0.54,0.54,0,NA,2023-01-17 00:00:14,168,1
"4555","E-commerce Resi","Standard","IT","20129","IT","63076",2023-01-10 00:00:14,0.71,0.71,0,465.32,2023-01-12 00:00:14,48,1
"4556","E-commerce Resi","Ground","US","92646","US","07008",2023-01-10 00:00:14,1.36,1.36,0,NA,2023-01-17 00:00:14,168,1
"4557","E-commerce Resi","Standard","IT","03023","IT","63076",2023-01-10 00:00:14,2.01,2.01,0,155.63,2023-01-12 00:00:14,48,1
"4558","E-commerce Resi","Ground","US","95070","US","07008",2023-01-10 00:00:14,0.81,0.81,0,NA,2023-01-17 00:00:14,168,1
"4559","E-commerce","Ground","US","33154","US","10580",2023-01-10 00:00:14,1.19,0,0.01,NA,2023-01-18 00:00:14,192,1
"4560","E-commerce Resi","Standard","IT","55100","IT","63076",2023-01-10 00:00:14,1.34,1.34,0,287.37,2023-01-12 00:00:14,48,1
"4561","E-commerce Resi","Ground","US","90020","US","07008",2023-01-10 00:00:14,0.99,0.99,0,NA,2023-01-18 00:00:14,192,1
"4562","E-commerce Resi","Standard","IT","55100","IT","63076",2023-01-10 00:00:14,0.94,0.94,0,287.37,2023-01-12 00:00:14,48,1
"4563","E-commerce Resi","Ground","US","10573","US","07008",2023-01-10 00:00:14,0.91,0.91,0,NA,2023-01-16 00:00:14,144,1
"4564","E-commerce","Express 2nd Day","US","10065","US","75248",2023-01-11 00:00:14,1,0,0.01,NA,2023-01-13 00:00:14,48,2
"4565","E-commerce Resi","Ground","US","33331","US","07008",2023-01-11 00:00:14,0.95,0.95,0,NA,2023-01-17 00:00:14,144,2
"4566","E-commerce Resi","Ground","US","33131","US","07008",2023-01-11 00:00:14,0.24,0.24,0,NA,2023-01-18 00:00:14,168,2
"4567","E-commerce Resi","Ground","US","06807","US","07008",2023-01-11 00:00:14,1.52,1.52,0,NA,2023-01-13 00:00:14,48,2
"4568","E-commerce Resi","Ground","US","20832","US","07008",2023-01-11 00:00:14,1.89,1.89,0,NA,2023-01-13 00:00:14,48,2
"4569","E-commerce Resi","Ground","US","06820","US","07008",2023-01-11 00:00:14,1.04,1.04,0,NA,2023-01-17 00:00:14,144,2
"4570","E-commerce","Standard","IT","63076","IT","89040",2023-01-11 12:00:14,3,2,0.014896,547.59,2023-01-16 00:00:14,108,2
"4571","Corriere espresso","Economy Express","IT","63076","US","96814",2023-01-11 08:04:32.943,5.6,5.2,0.048825,NA,2023-01-18 00:00:14,160,2
"4572","Corriere espresso","Economy Express","IT","63076","US","89109",2023-01-11 08:05:02.687,3.7,3.3,0.019448,NA,2023-01-18 00:00:14,160,2
"4573","Corriere espresso","Economy Express","IT","63076","US","90210",2023-01-11 08:05:27.667,4.2,3.8,0.048825,NA,2023-01-18 00:00:14,160,2
"4574","Corriere espresso","Economy Express","IT","63076","US","92626",2023-01-11 08:05:47.137,9.2,8.8,0.048825,NA,2023-01-18 00:00:14,160,2
"4575","Corriere espresso","Economy Express","IT","63076","US","07008",2023-01-11 08:06:08.733,6.9,6.5,0.048825,NA,2023-01-18 00:00:14,160,2
"4576","Corriere espresso","Economy Express","IT","63076","US","10022",2023-01-11 08:06:38.69,13.4,13,0.080325,NA,2023-01-18 00:00:14,160,2
"4577","Corriere espresso","Economy Express","IT","63076","US","07601",2023-01-11 00:00:14,3.5,3.1,0.048825,NA,2023-01-18 00:00:14,168,2
